decision,decorative_score,reasons,path,document,page_number,size_bytes,sha256,pixel_width,pixel_height,bbox_width,bbox_height,bbox_area_ratio,unique_sample_colors,dominant_color_ratio,white_or_transparent_ratio,transparent_ratio,luminance_stddev,decode_error
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile61.png,IAASB-2025-Handbook-Volume-3,108,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004279,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile62.png,IAASB-2025-Handbook-Volume-3,110,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004184,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile63.png,IAASB-2025-Handbook-Volume-3,112,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004166,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile64.png,IAASB-2025-Handbook-Volume-3,114,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004155,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile65.png,IAASB-2025-Handbook-Volume-3,116,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004312,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile66.png,IAASB-2025-Handbook-Volume-3,118,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004127,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile67.png,IAASB-2025-Handbook-Volume-3,120,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004133,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile68.png,IAASB-2025-Handbook-Volume-3,122,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004196,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile69.png,IAASB-2025-Handbook-Volume-3,124,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004166,2,0.966285,0.033715,0.0,46.02613,
drop,5,small_pixel_asset|small_bbox|repeated_exact_globally:5,IAASB-2025-Handbook-Volume-3_images/imageFile7.png,IAASB-2025-Handbook-Volume-3,4,10538,f04bb14f55e8903db1f0bee6c2d56ef61837b6bb582ed95e4562e2236cbc8a91,175,49,87.75,24.75,0.016597,1885,0.156501,0.093061,0.0,62.040534,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile70.png,IAASB-2025-Handbook-Volume-3,126,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004215,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile71.png,IAASB-2025-Handbook-Volume-3,128,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004125,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile72.png,IAASB-2025-Handbook-Volume-3,130,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.00428,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile73.png,IAASB-2025-Handbook-Volume-3,132,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.00426,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile74.png,IAASB-2025-Handbook-Volume-3,134,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004148,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile75.png,IAASB-2025-Handbook-Volume-3,136,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004215,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile76.png,IAASB-2025-Handbook-Volume-3,138,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004386,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile77.png,IAASB-2025-Handbook-Volume-3,140,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004387,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile78.png,IAASB-2025-Handbook-Volume-3,142,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004299,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile79.png,IAASB-2025-Handbook-Volume-3,144,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004241,2,0.966285,0.033715,0.0,46.02613,
review,3,small_bbox|repeated_exact_globally:5,IAASB-2025-Handbook-Volume-3_images/imageFile8.png,IAASB-2025-Handbook-Volume-3,4,7727,a6ee61e6e62c85fdaa4313174c5dbf4393053f723c987bd9067a10fb852366d1,298,49,149.1,24.35,0.027745,750,0.429804,0.369128,0.0,88.292117,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile80.png,IAASB-2025-Handbook-Volume-3,146,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.00426,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile81.png,IAASB-2025-Handbook-Volume-3,148,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.00418,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile82.png,IAASB-2025-Handbook-Volume-3,150,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.00416,2,0.966285,0.033715,0.0,46.02613,
review,2,large_background_with_text_layer,IAASB-2025-Handbook-Volume-3_images/imageFile83.png,IAASB-2025-Handbook-Volume-3,151,63793,8d07112ba2581dd1bc6825ef9049610ccc3488aa3feb36b70fab9fa9a024f0c1,885,969,442.5,484.5,0.705908,,,,,,pixel_sampling_skipped_large_png
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile84.png,IAASB-2025-Handbook-Volume-3,152,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004039,2,0.966285,0.033715,0.0,46.02613,
drop,16,tiny_file|tiny_pixel_asset|tiny_bbox|header_footer_or_margin|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile85.png,IAASB-2025-Handbook-Volume-3,154,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.006595,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile86.png,IAASB-2025-Handbook-Volume-3,156,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004155,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile87.png,IAASB-2025-Handbook-Volume-3,158,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004165,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile88.png,IAASB-2025-Handbook-Volume-3,160,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004155,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile89.png,IAASB-2025-Handbook-Volume-3,162,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004155,2,0.966285,0.033715,0.0,46.02613,
drop,4,small_file|small_bbox|repeated_exact_globally:5,IAASB-2025-Handbook-Volume-3_images/imageFile9.png,IAASB-2025-Handbook-Volume-3,4,2690,98803639fe63789455566a5662003bd2b6cc2b326f6843b7e77bc1736861fcb8,189,63,94.6,31.5,0.022772,273,0.810028,0.813639,0.0,48.399959,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile90.png,IAASB-2025-Handbook-Volume-3,164,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004155,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile91.png,IAASB-2025-Handbook-Volume-3,166,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004155,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile92.png,IAASB-2025-Handbook-Volume-3,168,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004362,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile93.png,IAASB-2025-Handbook-Volume-3,170,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004165,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile94.png,IAASB-2025-Handbook-Volume-3,172,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004154,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile95.png,IAASB-2025-Handbook-Volume-3,174,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004165,2,0.966285,0.033715,0.0,46.02613,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:86,IAASB-2025-Handbook-Volume-3_images/imageFile96.png,IAASB-2025-Handbook-Volume-3,176,315,7edde0092c26511453bc387cf323c21c75bc955e76450949b6fc68a181932eb0,24,262,12.0,131.0,0.004346,2,0.966285,0.033715,0.0,46.02613,
review,2,low_compressed_detail|repeated_exact_globally:5,IAASB-2025-Handbook-Volume-3_images/imageFile97.png,IAASB-2025-Handbook-Volume-3,178,58941,e623ac4c0ee8d0089abe57651bf6e9713b6ce0f36ed4c3f20d04624c74388348,1224,1584,612.0,792.0,1.0,,,,,,pixel_sampling_skipped_large_png
drop,4,small_bbox|header_footer_or_margin|repeated_exact_globally:5,IAASB-2025-Handbook-Volume-3_images/imageFile98.png,IAASB-2025-Handbook-Volume-3,178,12623,0bed7e82b7b04a4155cb85bbb296b68b3f63dc099a2b13327e1da271fd52c486,336,93,168.1,46.599,0.016161,464,0.39691,0.050025,0.0,51.770649,
drop,4,small_bbox|header_footer_or_margin|repeated_exact_globally:5,IAASB-2025-Handbook-Volume-3_images/imageFile99.png,IAASB-2025-Handbook-Volume-3,178,10638,7c5491f58d015f7c4c262fcc62078096d6495443497ade51bc2a4b09771423c0,272,89,136.058,44.6,0.012519,435,0.384477,0.217974,0.0,77.561253,
review,3,page_background_with_text_layer,IAASB-2025-Handbook-Volume-4_images/imageFile1.png,IAASB-2025-Handbook-Volume-4,1,90746,93afc20c558421b0ae3e87c31cab9eb9284971ff82b07c79fa91a5bf19f66be5,1224,1584,612.0,792.0,1.0,,,,,,pixel_sampling_skipped_large_png
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-4_images/imageFile10.png,IAASB-2025-Handbook-Volume-4,6,346,e28f3f6bceefb9571dbb6943ba03c113058794db1456befcaf83e5d843ddd118,24,262,12.0,131.1,0.004266,2,0.95388,0.04612,0.0,53.484739,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile100.png,IAASB-2025-Handbook-Volume-4,182,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004715,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile101.png,IAASB-2025-Handbook-Volume-4,184,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004206,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile102.png,IAASB-2025-Handbook-Volume-4,186,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004233,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile103.png,IAASB-2025-Handbook-Volume-4,188,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004137,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile104.png,IAASB-2025-Handbook-Volume-4,190,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004169,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile105.png,IAASB-2025-Handbook-Volume-4,192,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004162,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile106.png,IAASB-2025-Handbook-Volume-4,194,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004157,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile107.png,IAASB-2025-Handbook-Volume-4,196,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004169,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile108.png,IAASB-2025-Handbook-Volume-4,198,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004162,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile109.png,IAASB-2025-Handbook-Volume-4,200,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004162,2,0.960083,0.039917,0.0,49.92006,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-4_images/imageFile11.png,IAASB-2025-Handbook-Volume-4,8,343,77966b786783b07745b27a40a0a1b63f197e6b8adf92f417629be20c2de6cc9c,24,262,12.0,131.0,0.004366,2,0.958651,0.041349,0.0,50.769273,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile110.png,IAASB-2025-Handbook-Volume-4,202,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004181,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile111.png,IAASB-2025-Handbook-Volume-4,204,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004162,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile112.png,IAASB-2025-Handbook-Volume-4,206,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004264,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile113.png,IAASB-2025-Handbook-Volume-4,208,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004162,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile114.png,IAASB-2025-Handbook-Volume-4,210,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.0042,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile115.png,IAASB-2025-Handbook-Volume-4,212,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004397,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile116.png,IAASB-2025-Handbook-Volume-4,214,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004226,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile117.png,IAASB-2025-Handbook-Volume-4,216,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.00418,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile118.png,IAASB-2025-Handbook-Volume-4,218,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.00415,2,0.960083,0.039917,0.0,49.92006,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:80,IAASB-2025-Handbook-Volume-4_images/imageFile119.png,IAASB-2025-Handbook-Volume-4,220,348,1c215be1824bc6314d99efbb9b20efc24a4dc0f75e4db969c2a65646e1de27b2,24,262,12.0,131.0,0.004264,2,0.960083,0.039917,0.0,49.92006,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-4_images/imageFile12.png,IAASB-2025-Handbook-Volume-4,8,343,d845cc6e5a246d22b8ce28fef0d9844f6c033c45e611069a39ddbd5b9aab6fec,24,262,12.0,131.1,0.00437,2,0.958651,0.041349,0.0,50.769273,
candidate,0,,IAASB-2025-Handbook-Volume-4_images/imageFile120.png,IAASB-2025-Handbook-Volume-4,222,137742,2798020a295e51ade8e9cc40ce10ef2575729a1458eccaf4b3188fe3152d473d,677,507,338.25,253.5,0.223728,676,0.735913,0.853269,0.0,52.851222,
